VictimID,CaseID,VictimName,Gender,Age,Mobile,Address,Occupation,InjuryType,Statement,Email,InjurySeverity,MedicalReport,HospitalName,VictimStatus,EmergencyContact,IDProof
VIC05003,KSP/DIS012/2026/05003,Manjunath Iyengar,Male,28,9876115003,"Hassan Cyber Crime PS Sector 4, Hassan",Business Owner,Minor Contusion,Statement of Manjunath Iyengar recorded regarding Missing Person.,victim.5003@ksp-citizen.in,Mild,MR5003,Hassan District General Hospital,Safe & Recovered,9876215003,Aadhaar-4003-6003
VIC05004,KSP/DIS013/2026/05004,Meena Gowda,Female,29,9876115004,"Chamarajanagara Traffic PS Sector 5, Chamarajanagara",IT Software Engineer,Minor Contusion,Statement of Meena Gowda recorded regarding Theft.,victim.5004@ksp-citizen.in,Mild,MR5004,Chamarajanagara District General Hospital,Safe & Recovered,9876215004,Aadhaar-4004-6004
VIC05005,KSP/DIS014/2026/05005,Anil Patil,Male,30,9876115005,"Kodagu Town PS Sector 1, Kodagu",Business Owner,Minor Contusion,Statement of Anil Patil recorded regarding Vehicle Theft.,victim.5005@ksp-citizen.in,Mild,MR5005,Kodagu District General Hospital,Safe & Recovered,9876215005,Aadhaar-4005-6005
VIC05006,KSP/DIS015/2026/05006,Sunil Kumar,Male,31,9876115006,"Dakshina Kannada (Mangaluru) Central PS Sector 2, Dakshina Kannada (Mangaluru)",IT Software Engineer,Minor Contusion,Statement of Sunil Kumar recorded regarding Burglary.,victim.5006@ksp-citizen.in,Mild,MR5006,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876215006,Aadhaar-4006-6006
VIC05007,KSP/DIS016/2026/05007,Bhavya Rao,Female,32,9876115007,"Udupi Cyber Crime PS Sector 3, Udupi",Business Owner,Minor Contusion,Statement of Bhavya Rao recorded regarding Robbery.,victim.5007@ksp-citizen.in,Mild,MR5007,Udupi District General Hospital,Safe & Recovered,9876215007,Aadhaar-4007-6007
VIC05008,KSP/DIS017/2026/05008,Ganesh Sharma,Male,33,9876115008,"Uttara Kannada (Karwar) Traffic PS Sector 4, Uttara Kannada (Karwar)",IT Software Engineer,Minor Contusion,Statement of Ganesh Sharma recorded regarding Chain Snatching.,victim.5008@ksp-citizen.in,Mild,MR5008,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876215008,Aadhaar-4008-6008
VIC05009,KSP/DIS018/2026/05009,Nitin Nair,Male,34,9876115009,"Belagavi Town PS Sector 5, Belagavi",Business Owner,Minor Contusion,Statement of Nitin Nair recorded regarding Cyber Crime.,victim.5009@ksp-citizen.in,Mild,MR5009,Belagavi District General Hospital,Safe & Recovered,9876215009,Aadhaar-4009-6009
VIC05010,KSP/DIS019/2026/05010,Ananya Verma,Female,35,9876115010,"Dharwad Central PS Sector 1, Dharwad",IT Software Engineer,Minor Contusion,Statement of Ananya Verma recorded regarding UPI Fraud.,victim.5010@ksp-citizen.in,Mild,MR5010,Dharwad District General Hospital,Safe & Recovered,9876215010,Aadhaar-4010-6010
VIC05011,KSP/DIS020/2026/05011,Vikas Reddy,Male,36,9876115011,"Hubballi City Cyber Crime PS Sector 2, Hubballi City",Business Owner,Minor Contusion,Statement of Vikas Reddy recorded regarding Online Banking Fraud.,victim.5011@ksp-citizen.in,Mild,MR5011,Hubballi City District General Hospital,Safe & Recovered,9876215011,Aadhaar-4011-6011
VIC05012,KSP/DIS021/2026/05012,Rahul Khan,Male,37,9876115012,"Gadag Traffic PS Sector 3, Gadag",IT Software Engineer,Minor Contusion,Statement of Rahul Khan recorded regarding Identity Theft.,victim.5012@ksp-citizen.in,Mild,MR5012,Gadag District General Hospital,Safe & Recovered,9876215012,Aadhaar-4012-6012
VIC05013,KSP/DIS022/2026/05013,Pooja Mehta,Female,38,9876115013,"Haveri Town PS Sector 4, Haveri",Business Owner,Minor Contusion,Statement of Pooja Mehta recorded regarding ATM Fraud.,victim.5013@ksp-citizen.in,Mild,MR5013,Haveri District General Hospital,Safe & Recovered,9876215013,Aadhaar-4013-6013
VIC05014,KSP/DIS023/2026/05014,Ajay Kulkarni,Male,39,9876115014,"Vijayapura Central PS Sector 5, Vijayapura",IT Software Engineer,Minor Contusion,Statement of Ajay Kulkarni recorded regarding Rape.,victim.5014@ksp-citizen.in,Mild,MR5014,Vijayapura District General Hospital,Safe & Recovered,9876215014,Aadhaar-4014-6014
VIC05015,KSP/DIS024/2026/05015,Rohan Hegde,Male,40,9876115015,"Bagalkote Cyber Crime PS Sector 1, Bagalkote",Business Owner,Minor Contusion,Statement of Rohan Hegde recorded regarding Sexual Assault.,victim.5015@ksp-citizen.in,Mild,MR5015,Bagalkote District General Hospital,Safe & Recovered,9876215015,Aadhaar-4015-6015
VIC05016,KSP/DIS025/2026/05016,Sunita Shetty,Female,41,9876115016,"Kalaburagi Traffic PS Sector 2, Kalaburagi",IT Software Engineer,Minor Contusion,Statement of Sunita Shetty recorded regarding POCSO.,victim.5016@ksp-citizen.in,Mild,MR5016,Kalaburagi District General Hospital,Safe & Recovered,9876215016,Aadhaar-4016-6016
VIC05017,KSP/DIS026/2026/05017,Sanjay Bhat,Male,42,9876115017,"Bidar Town PS Sector 3, Bidar",Business Owner,Minor Contusion,Statement of Sanjay Bhat recorded regarding Domestic Violence.,victim.5017@ksp-citizen.in,Mild,MR5017,Bidar District General Hospital,Safe & Recovered,9876215017,Aadhaar-4017-6017
VIC05018,KSP/DIS027/2026/05018,Mahesh Deshmukh,Male,43,9876115018,"Raichur Central PS Sector 4, Raichur",IT Software Engineer,Minor Contusion,Statement of Mahesh Deshmukh recorded regarding Illegal Weapons.,victim.5018@ksp-citizen.in,Mild,MR5018,Raichur District General Hospital,Safe & Recovered,9876215018,Aadhaar-4018-6018
VIC05019,KSP/DIS028/2026/05019,Meena Joshi,Female,44,9876115019,"Koppal Cyber Crime PS Sector 5, Koppal",Business Owner,Minor Contusion,Statement of Meena Joshi recorded regarding Drug Trafficking.,victim.5019@ksp-citizen.in,Mild,MR5019,Koppal District General Hospital,Safe & Recovered,9876215019,Aadhaar-4019-6019
VIC05020,KSP/DIS029/2026/05020,Ramesh Naik,Male,45,9876115020,"Yadgir Traffic PS Sector 1, Yadgir",IT Software Engineer,Minor Contusion,Statement of Ramesh Naik recorded regarding Human Trafficking.,victim.5020@ksp-citizen.in,Mild,MR5020,Yadgir District General Hospital,Safe & Recovered,9876215020,Aadhaar-4020-6020
VIC05021,KSP/DIS030/2026/05021,Suresh Iyengar,Male,46,9876115021,"Ballari Town PS Sector 2, Ballari",Business Owner,Minor Contusion,Statement of Suresh Iyengar recorded regarding Gambling.,victim.5021@ksp-citizen.in,Mild,MR5021,Ballari District General Hospital,Safe & Recovered,9876215021,Aadhaar-4021-6021
VIC05022,KSP/DIS031/2026/05022,Bhavya Gowda,Female,47,9876115022,"Vijayanagara (Hospete) Central PS Sector 3, Vijayanagara (Hospete)",IT Software Engineer,Minor Contusion,Statement of Bhavya Gowda recorded regarding Wildlife Crime.,victim.5022@ksp-citizen.in,Mild,MR5022,Vijayanagara (Hospete) District General Hospital,Safe & Recovered,9876215022,Aadhaar-4022-6022
VIC05023,KSP/DIS001/2026/05023,Manjunath Patil,Male,48,9876115023,"Bengaluru Urban Town PS Sector 4, Bengaluru Urban",Business Owner,Minor Contusion,Statement of Manjunath Patil recorded regarding Forest Crime.,victim.5023@ksp-citizen.in,Mild,MR5023,Bengaluru Urban District General Hospital,Safe & Recovered,9876215023,Aadhaar-4023-6023
VIC05024,KSP/DIS002/2026/05024,Karthik Kumar,Male,49,9876115024,"Bengaluru Rural Traffic PS Sector 5, Bengaluru Rural",IT Software Engineer,Minor Contusion,Statement of Karthik Kumar recorded regarding Terror Related Activity.,victim.5024@ksp-citizen.in,Mild,MR5024,Bengaluru Rural District General Hospital,Safe & Recovered,9876215024,Aadhaar-4024-6024
VIC05025,KSP/DIS003/2026/05025,Ananya Rao,Female,50,9876115025,"Ramanagara Town PS Sector 1, Ramanagara",Business Owner,Minor Contusion,Statement of Ananya Rao recorded regarding Corruption.,victim.5025@ksp-citizen.in,Mild,MR5025,Ramanagara District General Hospital,Safe & Recovered,9876215025,Aadhaar-4025-6025
VIC05026,KSP/DIS004/2026/05026,Sunil Sharma,Male,51,9876115026,"Chikkaballapura Central PS Sector 2, Chikkaballapura",IT Software Engineer,Minor Contusion,Statement of Sunil Sharma recorded regarding Economic Offence.,victim.5026@ksp-citizen.in,Mild,MR5026,Chikkaballapura District General Hospital,Safe & Recovered,9876215026,Aadhaar-4026-6026
VIC05027,KSP/DIS005/2026/05027,Praveen Nair,Male,52,9876115027,"Kolar Cyber Crime PS Sector 3, Kolar",Business Owner,Minor Contusion,Statement of Praveen Nair recorded regarding White Collar Crime.,victim.5027@ksp-citizen.in,Mild,MR5027,Kolar District General Hospital,Safe & Recovered,9876215027,Aadhaar-4027-6027
VIC05028,KSP/DIS006/2026/05028,Pooja Verma,Female,53,9876115028,"Tumakuru Traffic PS Sector 4, Tumakuru",IT Software Engineer,Minor Contusion,Statement of Pooja Verma recorded regarding Smuggling.,victim.5028@ksp-citizen.in,Mild,MR5028,Tumakuru District General Hospital,Safe & Recovered,9876215028,Aadhaar-4028-6028
VIC05029,KSP/DIS007/2026/05029,Nitin Reddy,Male,54,9876115029,"Shivamogga Town PS Sector 5, Shivamogga",Business Owner,Minor Contusion,Statement of Nitin Reddy recorded regarding Extortion.,victim.5029@ksp-citizen.in,Mild,MR5029,Shivamogga District General Hospital,Safe & Recovered,9876215029,Aadhaar-4029-6029
VIC05030,KSP/DIS008/2026/05030,Niranjan Khan,Male,55,9876115030,"Chitradurga Central PS Sector 1, Chitradurga",IT Software Engineer,Minor Contusion,Statement of Niranjan Khan recorded regarding Blackmail.,victim.5030@ksp-citizen.in,Mild,MR5030,Chitradurga District General Hospital,Safe & Recovered,9876215030,Aadhaar-4030-6030
VIC05031,KSP/DIS009/2026/05031,Sunita Mehta,Female,56,9876115031,"Davanagere Cyber Crime PS Sector 2, Davanagere",Business Owner,Minor Contusion,Statement of Sunita Mehta recorded regarding Counterfeit Currency.,victim.5031@ksp-citizen.in,Mild,MR5031,Davanagere District General Hospital,Safe & Recovered,9876215031,Aadhaar-4031-6031
VIC05032,KSP/DIS010/2026/05032,Rahul Kulkarni,Male,57,9876115032,"Mysuru Traffic PS Sector 3, Mysuru",IT Software Engineer,Minor Contusion,Statement of Rahul Kulkarni recorded regarding Fake Documents.,victim.5032@ksp-citizen.in,Mild,MR5032,Mysuru District General Hospital,Safe & Recovered,9876215032,Aadhaar-4032-6032
VIC05033,KSP/DIS011/2026/05033,Imran Hegde,Male,58,9876115033,"Mandya Town PS Sector 4, Mandya",Business Owner,Minor Contusion,Statement of Imran Hegde recorded regarding Hit and Run.,victim.5033@ksp-citizen.in,Mild,MR5033,Mandya District General Hospital,Safe & Recovered,9876215033,Aadhaar-4033-6033
VIC05034,KSP/DIS012/2026/05034,Meena Shetty,Female,59,9876115034,"Hassan Central PS Sector 5, Hassan",IT Software Engineer,Minor Contusion,Statement of Meena Shetty recorded regarding Road Accident.,victim.5034@ksp-citizen.in,Mild,MR5034,Hassan District General Hospital,Safe & Recovered,9876215034,Aadhaar-4034-6034
VIC05035,KSP/DIS013/2026/05035,Rohan Bhat,Male,60,9876115035,"Chamarajanagara Cyber Crime PS Sector 1, Chamarajanagara",Business Owner,Minor Contusion,Statement of Rohan Bhat recorded regarding Fire Incident.,victim.5035@ksp-citizen.in,Mild,MR5035,Chamarajanagara District General Hospital,Safe & Recovered,9876215035,Aadhaar-4035-6035
VIC05036,KSP/DIS014/2026/05036,Deepak Deshmukh,Male,61,9876115036,"Kodagu Traffic PS Sector 2, Kodagu",IT Software Engineer,Minor Contusion,Statement of Deepak Deshmukh recorded regarding Unknown Dead Body.,victim.5036@ksp-citizen.in,Mild,MR5036,Kodagu District General Hospital,Safe & Recovered,9876215036,Aadhaar-4036-6036
VIC05037,KSP/DIS015/2026/05037,Bhavya Joshi,Female,62,9876115037,"Dakshina Kannada (Mangaluru) Town PS Sector 3, Dakshina Kannada (Mangaluru)",Business Owner,Minor Contusion,Statement of Bhavya Joshi recorded regarding Suicide Investigation.,victim.5037@ksp-citizen.in,Mild,MR5037,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876215037,Aadhaar-4037-6037
VIC05038,KSP/DIS016/2026/05038,Mahesh Naik,Male,63,9876115038,"Udupi Central PS Sector 4, Udupi",IT Software Engineer,Minor Contusion,Statement of Mahesh Naik recorded regarding Property Disputes.,victim.5038@ksp-citizen.in,Mild,MR5038,Udupi District General Hospital,Safe & Recovered,9876215038,Aadhaar-4038-6038
VIC05039,KSP/DIS017/2026/05039,Santosh Iyengar,Male,64,9876115039,"Uttara Kannada (Karwar) Cyber Crime PS Sector 5, Uttara Kannada (Karwar)",Business Owner,Minor Contusion,Statement of Santosh Iyengar recorded regarding Public Disturbance.,victim.5039@ksp-citizen.in,Mild,MR5039,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876215039,Aadhaar-4039-6039
VIC05040,KSP/DIS018/2026/05040,Ananya Gowda,Female,20,9876115040,"Belagavi Traffic PS Sector 1, Belagavi",IT Software Engineer,Minor Contusion,Statement of Ananya Gowda recorded regarding Synthetic Drugs (MDMA).,victim.5040@ksp-citizen.in,Mild,MR5040,Belagavi District General Hospital,Safe & Recovered,9876215040,Aadhaar-4040-6040
VIC05041,KSP/DIS019/2026/05041,Suresh Patil,Male,21,9876115041,"Dharwad Town PS Sector 2, Dharwad",Business Owner,Fatal Injury,Statement of Suresh Patil recorded regarding Murder.,victim.5041@ksp-citizen.in,Critical,MR5041,Dharwad District General Hospital,Deceased,9876215041,Aadhaar-4041-6041
VIC05042,KSP/DIS020/2026/05042,Vijay Kumar,Male,22,9876115042,"Hubballi City Central PS Sector 3, Hubballi City",IT Software Engineer,Fatal Injury,Statement of Vijay Kumar recorded regarding Attempt to Murder.,victim.5042@ksp-citizen.in,Critical,MR5042,Hubballi City District General Hospital,Deceased,9876215042,Aadhaar-4042-6042
VIC05043,KSP/DIS021/2026/05043,Pooja Rao,Female,23,9876115043,"Gadag Cyber Crime PS Sector 4, Gadag",Business Owner,Minor Contusion,Statement of Pooja Rao recorded regarding Assault & Grievous Hurt.,victim.5043@ksp-citizen.in,Mild,MR5043,Gadag District General Hospital,Safe & Recovered,9876215043,Aadhaar-4043-6043
VIC05044,KSP/DIS022/2026/05044,Karthik Sharma,Male,24,9876115044,"Haveri Traffic PS Sector 5, Haveri",IT Software Engineer,Minor Contusion,Statement of Karthik Sharma recorded regarding Kidnapping.,victim.5044@ksp-citizen.in,Mild,MR5044,Haveri District General Hospital,Safe & Recovered,9876215044,Aadhaar-4044-6044
VIC05045,KSP/DIS023/2026/05045,Anil Nair,Male,25,9876115045,"Vijayapura Town PS Sector 1, Vijayapura",Business Owner,Minor Contusion,Statement of Anil Nair recorded regarding Missing Person.,victim.5045@ksp-citizen.in,Mild,MR5045,Vijayapura District General Hospital,Safe & Recovered,9876215045,Aadhaar-4045-6045
VIC05046,KSP/DIS024/2026/05046,Sunita Verma,Female,26,9876115046,"Bagalkote Central PS Sector 2, Bagalkote",IT Software Engineer,Minor Contusion,Statement of Sunita Verma recorded regarding Theft.,victim.5046@ksp-citizen.in,Mild,MR5046,Bagalkote District General Hospital,Safe & Recovered,9876215046,Aadhaar-4046-6046
VIC05047,KSP/DIS025/2026/05047,Praveen Reddy,Male,27,9876115047,"Kalaburagi Cyber Crime PS Sector 3, Kalaburagi",Business Owner,Minor Contusion,Statement of Praveen Reddy recorded regarding Vehicle Theft.,victim.5047@ksp-citizen.in,Mild,MR5047,Kalaburagi District General Hospital,Safe & Recovered,9876215047,Aadhaar-4047-6047
VIC05048,KSP/DIS026/2026/05048,Ganesh Khan,Male,28,9876115048,"Bidar Traffic PS Sector 4, Bidar",IT Software Engineer,Minor Contusion,Statement of Ganesh Khan recorded regarding Burglary.,victim.5048@ksp-citizen.in,Mild,MR5048,Bidar District General Hospital,Safe & Recovered,9876215048,Aadhaar-4048-6048
VIC05049,KSP/DIS027/2026/05049,Meena Mehta,Female,29,9876115049,"Raichur Town PS Sector 5, Raichur",Business Owner,Minor Contusion,Statement of Meena Mehta recorded regarding Robbery.,victim.5049@ksp-citizen.in,Mild,MR5049,Raichur District General Hospital,Safe & Recovered,9876215049,Aadhaar-4049-6049
VIC05050,KSP/DIS028/2026/05050,Niranjan Kulkarni,Male,30,9876115050,"Koppal Central PS Sector 1, Koppal",IT Software Engineer,Minor Contusion,Statement of Niranjan Kulkarni recorded regarding Chain Snatching.,victim.5050@ksp-citizen.in,Mild,MR5050,Koppal District General Hospital,Safe & Recovered,9876215050,Aadhaar-4050-6050
VIC05051,KSP/DIS029/2026/05051,Vikas Hegde,Male,31,9876115051,"Yadgir Cyber Crime PS Sector 2, Yadgir",Business Owner,Minor Contusion,Statement of Vikas Hegde recorded regarding Cyber Crime.,victim.5051@ksp-citizen.in,Mild,MR5051,Yadgir District General Hospital,Safe & Recovered,9876215051,Aadhaar-4051-6051
VIC05052,KSP/DIS030/2026/05052,Bhavya Shetty,Female,32,9876115052,"Ballari Traffic PS Sector 3, Ballari",IT Software Engineer,Minor Contusion,Statement of Bhavya Shetty recorded regarding UPI Fraud.,victim.5052@ksp-citizen.in,Mild,MR5052,Ballari District General Hospital,Safe & Recovered,9876215052,Aadhaar-4052-6052
VIC05053,KSP/DIS031/2026/05053,Imran Bhat,Male,33,9876115053,"Vijayanagara (Hospete) Town PS Sector 4, Vijayanagara (Hospete)",Business Owner,Minor Contusion,Statement of Imran Bhat recorded regarding Online Banking Fraud.,victim.5053@ksp-citizen.in,Mild,MR5053,Vijayanagara (Hospete) District General Hospital,Safe & Recovered,9876215053,Aadhaar-4053-6053
VIC05054,KSP/DIS001/2026/05054,Ajay Deshmukh,Male,34,9876115054,"Cubbon Park Police Station Sector 5, Bengaluru Urban",IT Software Engineer,Minor Contusion,Statement of Ajay Deshmukh recorded regarding Identity Theft.,victim.5054@ksp-citizen.in,Mild,MR5054,Bengaluru Urban District General Hospital,Safe & Recovered,9876215054,Aadhaar-4054-6054
VIC05055,KSP/DIS002/2026/05055,Ananya Joshi,Female,35,9876115055,"Bengaluru Rural Cyber Crime PS Sector 1, Bengaluru Rural",Business Owner,Minor Contusion,Statement of Ananya Joshi recorded regarding ATM Fraud.,victim.5055@ksp-citizen.in,Mild,MR5055,Bengaluru Rural District General Hospital,Safe & Recovered,9876215055,Aadhaar-4055-6055
VIC05056,KSP/DIS003/2026/05056,Deepak Naik,Male,36,9876115056,"Ramanagara Traffic PS Sector 2, Ramanagara",IT Software Engineer,Minor Contusion,Statement of Deepak Naik recorded regarding Rape.,victim.5056@ksp-citizen.in,Mild,MR5056,Ramanagara District General Hospital,Safe & Recovered,9876215056,Aadhaar-4056-6056
VIC05057,KSP/DIS004/2026/05057,Sanjay Iyengar,Male,37,9876115057,"Chikkaballapura Town PS Sector 3, Chikkaballapura",Business Owner,Minor Contusion,Statement of Sanjay Iyengar recorded regarding Sexual Assault.,victim.5057@ksp-citizen.in,Mild,MR5057,Chikkaballapura District General Hospital,Safe & Recovered,9876215057,Aadhaar-4057-6057
VIC05058,KSP/DIS005/2026/05058,Pooja Gowda,Female,38,9876115058,"Kolar Central PS Sector 4, Kolar",IT Software Engineer,Minor Contusion,Statement of Pooja Gowda recorded regarding POCSO.,victim.5058@ksp-citizen.in,Mild,MR5058,Kolar District General Hospital,Safe & Recovered,9876215058,Aadhaar-4058-6058
VIC05059,KSP/DIS006/2026/05059,Santosh Patil,Male,39,9876115059,"Tumakuru Cyber Crime PS Sector 5, Tumakuru",Business Owner,Minor Contusion,Statement of Santosh Patil recorded regarding Domestic Violence.,victim.5059@ksp-citizen.in,Mild,MR5059,Tumakuru District General Hospital,Safe & Recovered,9876215059,Aadhaar-4059-6059
VIC05060,KSP/DIS007/2026/05060,Ramesh Kumar,Male,40,9876115060,"Shivamogga Traffic PS Sector 1, Shivamogga",IT Software Engineer,Minor Contusion,Statement of Ramesh Kumar recorded regarding Illegal Weapons.,victim.5060@ksp-citizen.in,Mild,MR5060,Shivamogga District General Hospital,Safe & Recovered,9876215060,Aadhaar-4060-6060
VIC05061,KSP/DIS008/2026/05061,Sunita Rao,Female,41,9876115061,"Chitradurga Town PS Sector 2, Chitradurga",Business Owner,Minor Contusion,Statement of Sunita Rao recorded regarding Drug Trafficking.,victim.5061@ksp-citizen.in,Mild,MR5061,Chitradurga District General Hospital,Safe & Recovered,9876215061,Aadhaar-4061-6061
